Transaction_ID,Client_ID,Product_ID,Quantity,Transaction
664,324,291,1,07:43:49 02/09/2010
665,433,679,1,10:23:18 02/09/2010
666,809,395,1,12:41:33 02/09/2010
667,432,418,9,13:18:23 02/09/2010
668,628,841,2,15:16:25 02/09/2010
669,750,126,4,15:43:10 02/09/2010
670,894,625,1,15:48:05 02/09/2010
671,819,500,2,17:52:32 02/09/2010
672,225,632,1,19:40:23 02/09/2010
673,424,360,7,21:47:14 02/09/2010
674,537,532,1,23:59:45 02/09/2010
675,995,222,9,02:32:49 02/10/2010
676,271,433,9,03:22:18 02/10/2010
677,692,519,1,05:08:07 02/10/2010
678,51,329,6,06:48:31 02/10/2010
679,30,181,7,07:34:46 02/10/2010
680,68,90,10,07:53:54 02/10/2010
681,796,718,9,08:11:48 02/10/2010
682,125,752,7,10:05:05 02/10/2010
683,967,540,3,11:32:31 02/10/2010
684,334,546,5,11:33:43 02/10/2010
685,692,337,4,12:13:19 02/10/2010
686,308,965,1,13:16:05 02/10/2010
687,164,723,10,14:14:09 02/10/2010
688,963,453,7,16:45:18 02/10/2010
689,505,520,6,18:18:52 02/10/2010
690,270,907,1,20:16:29 02/10/2010
691,739,468,9,21:48:40 02/10/2010
692,30,429,10,23:08:46 02/10/2010
693,695,180,8,00:46:14 02/11/2010
694,567,304,5,02:26:23 02/11/2010
695,235,113,1,04:51:18 02/11/2010
696,357,680,8,07:18:43 02/11/2010
697,570,700,2,07:41:05 02/11/2010
698,347,56,8,09:18:02 02/11/2010
699,150,868,7,09:21:15 02/11/2010
700,837,832,2,09:25:45 02/11/2010
701,282,350,2,10:17:13 02/11/2010
702,276,958,10,10:25:05 02/11/2010
703,158,663,2,13:11:27 02/11/2010
704,276,909,9,15:18:26 02/11/2010
705,543,185,3,17:53:25 02/11/2010
706,729,282,2,20:39:21 02/11/2010
707,702,898,1,21:38:53 02/11/2010
708,215,579,9,22:00:24 02/11/2010
709,864,552,9,00:14:36 02/12/2010
710,315,470,6,00:16:28 02/12/2010
711,76,289,8,01:18:36 02/12/2010
712,818,584,2,02:16:08 02/12/2010
713,659,400,9,04:28:18 02/12/2010
714,89,267,10,06:31:08 02/12/2010
715,411,250,10,06:53:56 02/12/2010
716,159,194,7,08:56:59 02/12/2010
717,404,447,10,10:33:29 02/12/2010
718,689,354,7,12:58:01 02/12/2010
719,507,509,3,14:44:43 02/12/2010
720,544,78,9,16:16:31 02/12/2010
721,602,210,2,16:52:34 02/12/2010
722,224,103,4,19:30:27 02/12/2010
723,199,21,4,21:02:13 02/12/2010
724,26,129,4,22:27:50 02/12/2010
725,764,129,7,00:10:53 02/13/2010
726,46,887,2,00:56:52 02/13/2010
727,614,335,2,02:53:49 02/13/2010
728,373,495,7,03:08:54 02/13/2010
729,586,306,2,03:26:15 02/13/2010
730,812,485,3,04:44:39 02/13/2010
731,340,19,7,06:26:45 02/13/2010
732,176,896,9,07:56:00 02/13/2010
733,423,903,10,08:21:42 02/13/2010
734,488,408,7,09:59:05 02/13/2010
735,102,76,10,11:26:48 02/13/2010
736,21,781,6,11:28:12 02/13/2010
737,243,457,8,13:41:41 02/13/2010
738,612,833,6,14:43:12 02/13/2010
739,910,448,8,15:51:00 02/13/2010
740,605,335,3,16:13:29 02/13/2010
741,847,284,6,18:41:24 02/13/2010
742,27,871,2,18:53:02 02/13/2010
743,857,86,10,21:18:17 02/13/2010
744,828,997,7,23:57:13 02/13/2010
745,53,617,6,01:58:46 02/14/2010
746,87,238,9,04:35:01 02/14/2010
747,255,321,6,05:29:23 02/14/2010
748,648,103,4,07:57:46 02/14/2010
749,869,540,4,08:50:29 02/14/2010
750,901,351,7,10:16:25 02/14/2010
751,262,88,4,10:32:20 02/14/2010
752,695,772,1,10:35:39 02/14/2010
753,290,915,4,12:45:27 02/14/2010
754,774,191,4,13:58:27 02/14/2010
755,570,419,2,15:02:15 02/14/2010
756,24,955,3,15:29:04 02/14/2010
757,365,372,7,17:54:46 02/14/2010
758,839,80,10,20:21:34 02/14/2010
759,827,279,7,20:24:05 02/14/2010
760,63,795,2,20:36:37 02/14/2010
761,54,526,9,22:43:51 02/14/2010
762,953,578,2,01:00:35 02/15/2010
763,282,310,4,03:35:31 02/15/2010
764,798,875,5,05:59:53 02/15/2010
765,394,226,9,08:22:33 02/15/2010
766,192,983,7,08:54:19 02/15/2010
767,657,582,10,10:09:50 02/15/2010
768,223,570,4,11:57:53 02/15/2010
769,199,900,8,14:23:03 02/15/2010
770,389,181,7,14:44:40 02/15/2010
771,824,88,8,16:40:38 02/15/2010
772,905,113,9,16:51:32 02/15/2010
773,177,35,3,17:38:22 02/15/2010
774,645,310,5,19:00:36 02/15/2010
775,722,216,7,19:03:24 02/15/2010
776,846,541,4,21:31:45 02/15/2010
777,629,961,3,00:04:04 02/16/2010
778,992,167,4,02:05:19 02/16/2010
779,905,425,9,03:15:44 02/16/2010
780,857,362,10,03:54:04 02/16/2010
781,444,395,2,05:27:01 02/16/2010
782,559,397,2,07:58:08 02/16/2010
783,967,61,1,08:54:46 02/16/2010
784,460,235,3,11:17:50 02/16/2010
785,380,7,3,13:25:06 02/16/2010
786,73,96,10,15:40:22 02/16/2010
787,752,652,10,18:12:19 02/16/2010
788,992,206,2,19:43:31 02/16/2010
789,395,648,7,20:45:41 02/16/2010
790,938,128,9,23:00:56 02/16/2010
791,649,453,2,01:38:04 02/17/2010
792,918,172,9,03:51:38 02/17/2010
793,915,763,7,06:35:20 02/17/2010
794,430,186,7,08:10:00 02/17/2010
795,56,833,1,10:11:29 02/17/2010
796,280,506,6,12:09:59 02/17/2010
797,596,13,7,12:23:16 02/17/2010
798,119,77,3,14:21:13 02/17/2010
799,4,981,6,16:21:25 02/17/2010
800,169,762,8,18:11:51 02/17/2010
801,524,579,4,20:29:35 02/17/2010
802,649,768,4,22:39:20 02/17/2010
803,845,638,9,01:03:38 02/18/2010
804,980,738,6,02:57:37 02/18/2010
805,702,229,3,05:22:47 02/18/2010
806,516,357,3,06:08:29 02/18/2010
807,274,313,4,07:23:19 02/18/2010
808,860,87,3,09:00:03 02/18/2010
809,645,326,4,09:00:03 02/18/2010
810,90,484,6,10:05:18 02/18/2010
811,239,794,5,12:21:19 02/18/2010
812,581,684,1,13:06:28 02/18/2010
813,150,736,7,13:16:07 02/18/2010
814,495,143,5,13:32:56 02/18/2010
815,498,752,3,13:43:05 02/18/2010
816,483,170,5,15:29:47 02/18/2010
817,317,733,9,16:18:35 02/18/2010
818,95,496,3,16:24:48 02/18/2010
819,222,88,4,16:32:16 02/18/2010
820,338,934,2,18:21:04 02/18/2010
821,998,236,1,18:28:39 02/18/2010
822,123,285,1,19:49:59 02/18/2010
823,198,865,9,21:36:47 02/18/2010
824,976,392,7,21:42:37 02/18/2010
825,778,120,4,23:08:04 02/18/2010
826,72,356,6,23:48:26 02/18/2010
827,42,596,4,02:01:34 02/19/2010
828,221,202,2,04:15:29 02/19/2010
829,800,412,1,06:32:35 02/19/2010
830,264,684,9,09:02:14 02/19/2010
831,952,938,2,10:19:24 02/19/2010
832,113,594,8,10:34:48 02/19/2010
833,463,23,6,11:48:00 02/19/2010
834,813,17,5,12:56:57 02/19/2010
835,317,995,9,13:34:00 02/19/2010
836,266,342,5,16:09:35 02/19/2010
837,725,510,5,17:49:41 02/19/2010
838,627,522,6,19:35:28 02/19/2010
839,896,401,4,20:38:26 02/19/2010
840,256,711,6,23:05:14 02/19/2010
841,783,141,4,01:23:05 02/20/2010
842,821,900,8,03:21:48 02/20/2010
843,4,872,5,05:10:31 02/20/2010
844,621,371,8,06:29:37 02/20/2010
845,924,135,7,09:03:51 02/20/2010
846,772,248,1,10:28:10 02/20/2010
847,341,184,6,11:41:59 02/20/2010
848,860,741,5,12:15:36 02/20/2010
849,618,184,4,13:58:42 02/20/2010
850,665,863,8,16:35:46 02/20/2010
851,332,403,5,19:01:08 02/20/2010
852,203,713,2,21:04:20 02/20/2010
853,253,603,10,23:15:56 02/20/2010
854,451,412,6,01:14:05 02/21/2010
855,78,525,6,02:54:12 02/21/2010
856,538,924,7,04:51:25 02/21/2010
857,116,502,1,07:24:43 02/21/2010
858,858,562,5,08:41:40 02/21/2010
859,253,658,6,09:38:58 02/21/2010
860,441,822,1,11:20:01 02/21/2010
861,739,700,9,13:18:16 02/21/2010
862,725,516,5,15:41:52 02/21/2010
863,674,320,2,15:52:44 02/21/2010
864,779,669,8,18:24:40 02/21/2010
865,694,906,4,20:12:41 02/21/2010
866,479,127,3,20:21:22 02/21/2010
867,913,104,7,21:21:17 02/21/2010
868,400,292,1,21:21:17 02/21/2010
869,197,192,10,23:52:39 02/21/2010
870,341,115,2,02:37:53 02/22/2010
871,852,82,4,03:57:49 02/22/2010
872,561,657,1,06:26:31 02/22/2010
873,556,889,1,06:36:06 02/22/2010
874,259,132,6,08:10:15 02/22/2010
875,50,280,2,08:59:56 02/22/2010
876,469,391,6,11:18:14 02/22/2010
877,286,367,7,12:38:37 02/22/2010
878,832,945,5,13:59:37 02/22/2010
879,789,298,4,14:17:36 02/22/2010
880,180,489,5,15:56:12 02/22/2010
881,599,333,8,17:18:17 02/22/2010
882,777,880,6,19:08:12 02/22/2010
883,889,966,5,21:23:30 02/22/2010
884,192,877,7,21:43:19 02/22/2010
885,540,437,4,23:15:24 02/22/2010
886,809,301,7,01:05:53 02/23/2010
887,602,491,1,02:40:20 02/23/2010
888,642,865,6,04:34:20 02/23/2010
889,140,80,9,05:28:28 02/23/2010
890,759,176,6,06:03:22 02/23/2010
891,850,64,3,07:23:37 02/23/2010
892,213,480,10,08:21:57 02/23/2010
893,480,738,8,09:07:51 02/23/2010
894,752,893,3,11:45:31 02/23/2010
895,960,939,10,12:39:04 02/23/2010
896,844,609,3,14:03:11 02/23/2010
897,495,41,9,14:29:13 02/23/2010
898,180,699,5,16:01:11 02/23/2010
899,91,410,6,18:11:30 02/23/2010
900,574,954,1,19:51:27 02/23/2010
901,473,107,9,21:33:46 02/23/2010
902,57,862,4,21:55:34 02/23/2010
903,894,629,4,00:06:06 02/24/2010
904,240,962,4,00:36:40 02/24/2010
905,429,133,8,01:02:04 02/24/2010
906,640,639,5,01:17:06 02/24/2010
907,549,853,10,02:41:51 02/24/2010
908,602,798,9,04:55:46 02/24/2010
909,130,948,9,05:24:52 02/24/2010
910,961,379,5,06:14:54 02/24/2010
911,277,936,3,08:54:34 02/24/2010
912,679,222,10,09:52:51 02/24/2010
913,120,262,3,12:27:10 02/24/2010
914,383,691,2,14:18:01 02/24/2010
915,895,275,9,15:47:13 02/24/2010
916,923,808,4,16:39:10 02/24/2010
917,266,491,1,16:46:48 02/24/2010
918,35,583,1,18:05:58 02/24/2010
919,395,741,8,19:36:35 02/24/2010
920,214,810,5,22:13:46 02/24/2010
921,749,209,9,00:47:12 02/25/2010
922,173,284,9,03:11:15 02/25/2010
923,311,331,7,05:07:13 02/25/2010
924,434,275,7,06:35:16 02/25/2010
925,786,647,6,07:54:07 02/25/2010
926,996,566,1,10:36:05 02/25/2010
927,233,153,3,11:11:09 02/25/2010
928,262,695,2,13:56:09 02/25/2010
929,829,794,3,16:30:43 02/25/2010
930,261,943,1,18:55:43 02/25/2010
931,894,7,2,20:50:10 02/25/2010
932,629,512,4,21:43:10 02/25/2010
933,101,802,2,00:08:30 02/26/2010
934,37,47,3,00:58:07 02/26/2010
935,99,286,7,01:45:34 02/26/2010
936,171,506,4,02:18:03 02/26/2010
937,127,918,10,04:46:36 02/26/2010
938,953,95,3,07:03:11 02/26/2010
939,628,457,3,08:20:21 02/26/2010
940,305,879,7,09:47:18 02/26/2010
941,168,320,8,12:25:16 02/26/2010
942,667,882,5,14:52:53 02/26/2010
943,908,290,7,15:01:17 02/26/2010
944,299,412,10,17:16:13 02/26/2010
945,699,726,7,18:06:47 02/26/2010
946,497,470,7,19:07:00 02/26/2010
947,760,467,9,19:34:26 02/26/2010
948,849,602,1,22:11:05 02/26/2010
949,638,65,10,22:49:00 02/26/2010
950,41,92,7,01:29:37 02/27/2010
951,499,766,8,03:47:35 02/27/2010
952,729,720,10,06:15:48 02/27/2010
953,502,361,5,07:21:26 02/27/2010
954,648,902,1,10:05:53 02/27/2010
955,305,461,6,12:29:31 02/27/2010
956,317,850,1,13:12:11 02/27/2010
957,159,507,2,15:48:23 02/27/2010
958,552,177,3,16:53:41 02/27/2010
959,736,976,7,19:17:19 02/27/2010
960,6,109,5,21:16:58 02/27/2010
961,174,315,10,21:57:22 02/27/2010
962,776,643,9,22:40:58 02/27/2010
963,469,321,5,00:22:26 02/28/2010
964,132,114,6,01:12:16 02/28/2010
965,548,38,10,03:00:30 02/28/2010
966,134,902,9,05:05:38 02/28/2010
967,104,766,8,07:45:53 02/28/2010
968,629,705,9,08:11:54 02/28/2010
969,265,917,3,08:41:05 02/28/2010
970,5,770,10,10:03:07 02/28/2010
971,363,885,8,10:36:54 02/28/2010
972,27,116,9,10:37:45 02/28/2010
973,429,360,10,11:09:34 02/28/2010
974,574,801,3,11:40:49 02/28/2010
975,656,31,9,13:09:19 02/28/2010
976,650,242,5,14:43:05 02/28/2010
977,717,208,10,14:59:37 02/28/2010
978,619,346,6,17:13:13 02/28/2010
979,895,629,3,18:02:21 02/28/2010
980,707,293,6,18:24:43 02/28/2010
981,562,888,7,20:48:46 02/28/2010
982,259,609,3,22:13:43 02/28/2010
983,56,798,4,23:16:31 02/28/2010
984,742,839,1,00:15:03 02/29/2010
985,931,278,5,00:52:58 02/29/2010
986,147,412,6,02:25:37 02/29/2010
987,661,936,4,04:40:37 02/29/2010
988,688,974,7,07:06:18 02/29/2010
989,767,295,3,09:13:02 02/29/2010
990,617,612,2,10:28:39 02/29/2010
991,198,524,10,12:48:47 02/29/2010
992,981,419,7,14:50:59 02/29/2010
993,245,10,8,15:55:22 02/29/2010
994,9,308,7,16:51:17 02/29/2010
995,592,426,10,16:57:49 02/29/2010
996,621,77,4,17:14:17 02/29/2010
997,124,770,10,19:40:02 02/29/2010
998,608,462,7,21:19:32 02/29/2010
999,864,288,5,00:02:08 02/30/2010
1000,584,976,6,01:19:28 02/30/2010
1001,672,523,2,03:58:23 02/30/2010
1002,301,993,6,04:47:56 02/30/2010
1003,177,712,6,06:26:12 02/30/2010
1004,963,55,2,07:00:50 02/30/2010
1005,898,485,4,07:28:47 02/30/2010
1006,201,736,8,08:55:08 02/30/2010
1007,645,989,1,09:49:02 02/30/2010
1008,93,1,9,11:30:07 02/30/2010
1009,917,279,3,13:58:24 02/30/2010
1010,149,392,5,14:42:49 02/30/2010
1011,201,839,4,16:15:40 02/30/2010
1012,511,678,10,18:20:43 02/30/2010
1013,312,667,9,19:48:57 02/30/2010
1014,437,460,10,19:51:46 02/30/2010
1015,41,468,6,21:09:10 02/30/2010
1016,61,614,1,22:04:50 02/30/2010
1017,701,858,2,23:05:38 02/30/2010
1018,433,483,8,23:34:52 02/30/2010
1019,740,61,4,01:15:43 03/01/2010
1020,378,971,1,02:12:18 03/01/2010
1021,267,155,2,03:47:02 03/01/2010
1022,950,110,4,04:17:35 03/01/2010
1023,345,192,7,06:56:01 03/01/2010
1024,910,754,8,08:45:26 03/01/2010
1025,815,192,7,10:56:13 03/01/2010
1026,835,605,1,12:12:15 03/01/2010
1027,420,794,7,14:43:06 03/01/2010
1028,609,247,10,16:25:34 03/01/2010
1029,34,798,9,16:54:02 03/01/2010
1030,374,299,3,19:05:39 03/01/2010
1031,633,561,6,19:25:18 03/01/2010
1032,860,110,2,20:10:29 03/01/2010
1033,711,722,9,20:39:36 03/01/2010
1034,536,580,7,21:10:03 03/01/2010
1035,363,916,4,22:06:00 03/01/2010
1036,375,289,5,22:38:20 03/01/2010
1037,784,523,5,00:26:37 03/02/2010
1038,730,513,6,01:09:45 03/02/2010
1039,905,989,8,01:54:31 03/02/2010
1040,518,479,3,04:17:06 03/02/2010
1041,822,409,9,05:52:14 03/02/2010
1042,929,539,9,08:27:34 03/02/2010
1043,237,53,3,09:38:59 03/02/2010
1044,139,77,7,11:04:03 03/02/2010
1045,957,911,3,12:03:50 03/02/2010
1046,925,581,8,13:45:41 03/02/2010
1047,709,934,9,15:49:07 03/02/2010
1048,945,731,5,17:10:22 03/02/2010
1049,721,41,6,18:24:21 03/02/2010
1050,385,133,10,19:10:48 03/02/2010
1051,79,391,3,21:32:02 03/02/2010
1052,382,278,8,23:36:34 03/02/2010
1053,9,287,3,01:07:58 03/03/2010
1054,99,723,4,02:48:38 03/03/2010
1055,809,420,8,04:03:59 03/03/2010
1056,967,660,1,06:48:00 03/03/2010
1057,595,338,1,08:00:04 03/03/2010
1058,836,340,8,10:00:47 03/03/2010
1059,906,813,9,12:03:41 03/03/2010
1060,312,301,9,14:17:38 03/03/2010
1061,350,737,6,16:38:53 03/03/2010
1062,286,580,5,16:39:28 03/03/2010
1063,81,744,3,18:48:19 03/03/2010
1064,851,857,5,20:44:25 03/03/2010
1065,59,837,6,22:56:08 03/03/2010
1066,761,164,1,23:34:20 03/03/2010
1067,172,211,9,00:08:30 03/04/2010
1068,762,395,8,02:08:57 03/04/2010
1069,145,655,8,04:45:28 03/04/2010
1070,411,777,9,05:58:53 03/04/2010
1071,937,551,10,07:33:40 03/04/2010
1072,505,351,3,10:06:37 03/04/2010
1073,204,236,5,12:52:02 03/04/2010
1074,60,936,7,14:14:38 03/04/2010
1075,635,164,3,15:54:34 03/04/2010
1076,931,199,6,17:23:27 03/04/2010
1077,859,137,5,18:10:38 03/04/2010
1078,984,338,4,20:07:13 03/04/2010
1079,360,164,8,21:00:29 03/04/2010
1080,643,210,10,23:08:17 03/04/2010
1081,671,32,1,23:37:23 03/04/2010
1082,744,889,1,01:51:07 03/05/2010
1083,625,479,7,02:50:13 03/05/2010
1084,630,940,3,04:27:38 03/05/2010
1085,960,157,7,06:47:17 03/05/2010
1086,60,568,8,08:59:24 03/05/2010
1087,760,767,8,09:01:00 03/05/2010
1088,140,83,6,09:36:20 03/05/2010
1089,682,970,1,10:31:25 03/05/2010
1090,962,642,8,12:11:57 03/05/2010
1091,413,107,1,12:49:12 03/05/2010
1092,891,905,4,14:36:46 03/05/2010
1093,699,343,4,16:44:33 03/05/2010
1094,342,666,1,18:48:58 03/05/2010
1095,767,330,6,20:33:18 03/05/2010
1096,794,7,1,21:56:16 03/05/2010
1097,291,216,7,00:09:23 03/06/2010
1098,130,865,1,02:38:28 03/06/2010
1099,317,203,8,04:39:55 03/06/2010
1100,826,489,1,06:39:59 03/06/2010
1101,268,421,6,06:55:17 03/06/2010
1102,305,475,9,08:39:13 03/06/2010
1103,95,683,6,10:21:27 03/06/2010
1104,720,7,3,11:31:52 03/06/2010
1105,742,363,2,13:24:22 03/06/2010
1106,850,605,2,15:41:30 03/06/2010
1107,295,258,9,16:07:42 03/06/2010
1108,625,686,10,17:07:08 03/06/2010
1109,122,446,10,18:04:54 03/06/2010
1110,977,109,2,20:46:19 03/06/2010
1111,553,541,5,22:30:20 03/06/2010
1112,326,823,2,22:58:14 03/06/2010
1113,101,338,6,00:37:48 03/07/2010
1114,414,694,5,01:58:46 03/07/2010
1115,573,26,2,03:13:48 03/07/2010
1116,86,690,10,04:30:22 03/07/2010
1117,599,805,3,07:00:10 03/07/2010
1118,496,938,9,08:00:05 03/07/2010
1119,810,259,4,09:55:52 03/07/2010
1120,333,471,8,12:18:29 03/07/2010
1121,153,863,4,13:10:43 03/07/2010
1122,322,832,1,13:59:01 03/07/2010
1123,663,591,5,16:06:12 03/07/2010
1124,167,676,2,17:57:52 03/07/2010
1125,417,148,4,20:22:23 03/07/2010
1126,611,819,9,20:55:39 03/07/2010
1127,450,892,5,21:30:37 03/07/2010
1128,133,359,5,23:12:17 03/07/2010
1129,963,578,10,23:48:45 03/07/2010
1130,925,470,4,02:33:35 03/08/2010
1131,652,397,2,02:53:53 03/08/2010
1132,318,995,10,03:40:30 03/08/2010
1133,404,423,3,03:49:45 03/08/2010
1134,767,82,10,05:18:50 03/08/2010
1135,945,870,10,06:33:27 03/08/2010
1136,28,327,7,06:45:38 03/08/2010
1137,957,955,6,07:45:54 03/08/2010
1138,398,549,7,08:01:52 03/08/2010
1139,268,511,8,09:23:30 03/08/2010
1140,319,472,7,10:27:05 03/08/2010
1141,24,39,10,11:47:23 03/08/2010
1142,123,555,8,11:54:39 03/08/2010
1143,161,221,7,11:54:39 03/08/2010
1144,421,454,5,14:38:47 03/08/2010
1145,300,555,2,15:01:40 03/08/2010
1146,187,86,7,16:09:42 03/08/2010
1147,25,803,7,16:19:02 03/08/2010
1148,686,210,4,16:38:19 03/08/2010
1149,985,322,4,17:44:09 03/08/2010
1150,882,640,2,19:08:16 03/08/2010
1151,366,363,7,19:17:13 03/08/2010
1152,392,87,5,20:39:18 03/08/2010
1153,604,154,1,22:32:34 03/08/2010
1154,285,571,7,23:14:11 03/08/2010
1155,998,557,2,01:22:47 03/09/2010
1156,282,201,4,02:00:42 03/09/2010
1157,97,832,5,04:16:57 03/09/2010
1158,554,106,2,06:49:17 03/09/2010
1159,804,412,2,08:01:34 03/09/2010
1160,30,676,7,09:54:40 03/09/2010
1161,151,984,6,11:45:02 03/09/2010
1162,499,638,9,13:53:05 03/09/2010
1163,819,519,7,14:30:15 03/09/2010
1164,286,737,3,16:34:36 03/09/2010
1165,555,784,8,17:08:54 03/09/2010
1166,190,292,4,19:14:00 03/09/2010
1167,663,818,1,19:15:34 03/09/2010
1168,939,77,5,21:53:19 03/09/2010
1169,675,568,4,22:30:46 03/09/2010
1170,454,381,1,00:19:44 03/10/2010
1171,959,813,2,02:43:38 03/10/2010
1172,185,251,4,02:49:09 03/10/2010
1173,650,889,9,03:44:25 03/10/2010
1174,273,850,9,04:15:10 03/10/2010
1175,3,432,10,06:57:39 03/10/2010
1176,829,474,5,09:19:49 03/10/2010
1177,51,367,10,09:29:52 03/10/2010
1178,832,334,2,09:35:41 03/10/2010
1179,664,495,7,11:03:25 03/10/2010
1180,587,4,4,11:04:32 03/10/2010
1181,516,494,3,13:43:28 03/10/2010
1182,537,855,5,15:02:49 03/10/2010
1183,22,255,10,16:49:39 03/10/2010
1184,347,28,3,18:03:11 03/10/2010
1185,345,599,6,18:15:37 03/10/2010
1186,615,340,10,20:28:16 03/10/2010
1187,594,5,5,22:35:22 03/10/2010
1188,66,457,6,23:07:30 03/10/2010
1189,974,20,7,01:43:54 03/11/2010
1190,544,721,6,02:00:39 03/11/2010
1191,786,775,6,03:16:24 03/11/2010
1192,361,823,10,06:02:35 03/11/2010
1193,348,137,10,07:24:55 03/11/2010
1194,765,695,6,10:09:28 03/11/2010
1195,498,77,5,10:39:37 03/11/2010
1196,188,6,5,11:26:07 03/11/2010
1197,885,915,3,11:40:03 03/11/2010
1198,354,791,5,11:57:53 03/11/2010
1199,906,793,2,14:02:42 03/11/2010
1200,509,555,7,14:12:25 03/11/2010
1201,628,665,2,15:25:06 03/11/2010
1202,525,233,7,17:02:56 03/11/2010
1203,303,323,1,19:46:21 03/11/2010
1204,315,4,8,21:20:38 03/11/2010
1205,372,662,9,21:54:02 03/11/2010
1206,682,770,4,22:59:22 03/11/2010
1207,10,964,6,23:28:54 03/11/2010
1208,337,722,7,01:45:18 03/12/2010
1209,655,250,4,03:07:37 03/12/2010
1210,54,493,6,03:49:17 03/12/2010
1211,681,925,3,03:51:42 03/12/2010
1212,389,419,4,06:10:57 03/12/2010
1213,6,721,1,07:19:06 03/12/2010
1214,604,333,6,09:44:13 03/12/2010
1215,806,32,5,11:56:05 03/12/2010
1216,958,689,10,12:35:25 03/12/2010
1217,314,507,5,13:29:38 03/12/2010
1218,473,297,10,15:22:50 03/12/2010
1219,671,1000,6,15:42:40 03/12/2010
1220,309,350,6,18:08:42 03/12/2010
1221,228,879,10,19:31:32 03/12/2010
1222,76,614,2,21:05:22 03/12/2010
1223,238,755,3,22:06:18 03/12/2010
1224,461,874,3,22:56:26 03/12/2010
1225,276,680,3,00:10:33 03/13/2010
1226,706,498,4,02:20:33 03/13/2010
1227,430,281,10,03:12:10 03/13/2010
1228,849,72,2,04:55:13 03/13/2010
1229,158,932,5,06:04:50 03/13/2010
1230,897,722,6,08:06:41 03/13/2010
1231,565,806,5,09:56:38 03/13/2010
1232,12,793,8,10:46:02 03/13/2010
1233,994,670,4,12:20:41 03/13/2010
1234,624,837,6,13:45:43 03/13/2010
1235,954,154,2,16:15:24 03/13/2010
1236,22,563,7,17:41:54 03/13/2010
1237,240,376,10,19:34:21 03/13/2010
1238,992,521,7,21:25:49 03/13/2010
1239,243,669,10,22:25:00 03/13/2010
1240,429,92,3,23:08:54 03/13/2010
1241,793,781,5,23:38:12 03/13/2010
1242,930,882,1,00:27:00 03/14/2010
1243,471,192,4,02:44:14 03/14/2010
1244,372,953,7,04:29:49 03/14/2010
1245,86,358,7,04:53:19 03/14/2010
1246,869,833,3,05:12:37 03/14/2010
1247,582,312,2,07:33:02 03/14/2010
1248,356,335,8,09:25:43 03/14/2010
1249,964,449,9,10:16:16 03/14/2010
1250,504,457,4,12:20:08 03/14/2010
1251,257,864,6,14:15:51 03/14/2010
1252,4,910,4,15:40:40 03/14/2010
1253,531,970,6,17:31:52 03/14/2010
1254,262,591,4,19:36:27 03/14/2010
1255,714,391,4,21:47:55 03/14/2010
1256,80,255,5,00:07:09 03/15/2010
1257,696,455,6,01:08:27 03/15/2010
1258,810,4,9,01:55:39 03/15/2010
1259,627,932,3,02:23:38 03/15/2010
1260,494,9,7,03:45:35 03/15/2010
1261,141,607,4,03:48:46 03/15/2010
1262,338,474,1,06:10:55 03/15/2010
1263,924,868,10,07:29:21 03/15/2010
1264,292,989,6,09:22:29 03/15/2010
1265,294,466,4,09:30:59 03/15/2010
1266,663,954,10,12:13:19 03/15/2010
1267,593,883,8,13:46:00 03/15/2010
1268,193,147,5,16:28:39 03/15/2010
1269,871,581,1,17:59:19 03/15/2010
1270,652,137,1,18:09:46 03/15/2010
1271,534,539,9,19:27:21 03/15/2010
1272,904,430,9,22:01:55 03/15/2010
1273,232,38,4,00:14:34 03/16/2010
1274,258,557,5,01:45:35 03/16/2010
1275,879,698,3,02:06:48 03/16/2010
1276,308,601,9,04:01:34 03/16/2010
1277,705,940,1,04:34:41 03/16/2010
1278,56,483,7,04:49:01 03/16/2010
1279,225,319,9,06:37:07 03/16/2010
1280,948,675,10,08:42:21 03/16/2010
1281,890,764,7,09:30:42 03/16/2010
1282,338,634,9,10:46:34 03/16/2010
1283,622,589,1,13:27:16 03/16/2010
1284,684,694,10,15:15:28 03/16/2010
1285,717,270,5,16:36:04 03/16/2010
1286,7,744,3,19:09:41 03/16/2010
1287,466,429,10,19:17:05 03/16/2010
1288,93,777,3,21:17:09 03/16/2010
1289,37,814,9,22:15:56 03/16/2010
1290,959,460,2,23:24:45 03/16/2010
1291,115,223,5,01:08:30 03/17/2010
1292,966,781,8,01:37:27 03/17/2010
1293,979,348,9,01:38:07 03/17/2010
1294,934,760,2,04:01:34 03/17/2010
1295,653,120,2,06:11:34 03/17/2010
1296,773,641,9,06:23:41 03/17/2010
1297,689,371,3,06:24:01 03/17/2010
1298,339,395,8,08:20:54 03/17/2010
1299,124,728,7,09:13:45 03/17/2010
1300,653,786,7,11:01:53 03/17/2010
1301,604,456,9,12:17:46 03/17/2010
1302,747,198,6,13:29:26 03/17/2010
1303,313,815,4,15:30:35 03/17/2010
1304,165,579,6,15:31:07 03/17/2010
1305,848,52,3,15:47:56 03/17/2010
1306,262,284,1,18:00:04 03/17/2010
1307,547,353,7,18:32:04 03/17/2010
1308,484,116,3,19:34:21 03/17/2010
1309,291,383,3,22:20:02 03/17/2010
1310,477,595,8,23:12:09 03/17/2010
1311,272,950,4,23:34:23 03/17/2010
1312,565,636,9,01:11:39 03/18/2010
1313,983,221,1,02:46:09 03/18/2010
